,ZipCode,ZipName,State,County
8467,49013,Bangor,MI,Van Buren County
8468,49014,Battle Creek,MI,Calhoun County
8469,49015,Battle Creek,MI,Calhoun County
8470,49017,Battle Creek,MI,Calhoun County
8471,49021,Bellevue,MI,Bellevue Township
8472,49022,Benton Harbor,MI,Berrien County
8473,49024,Portage,MI,Kalamazoo County
8474,49028,Bronson,MI,Branch County
8475,49031,Cassopolis,MI,LaGrange Township
8476,49036,Coldwater,MI,Coldwater Township
8477,49037,Battle Creek,MI,Calhoun County
8478,49038,Coloma,MI,Watervliet Township
8479,49040,Colon,MI,Colon Township
8480,49042,Constantine,MI,Constantine Township
8481,49045,Decatur,MI,Decatur
8482,49046,Delton,MI,Barry Township
8483,49047,Dowagiac,MI,Cass County
8484,49048,Kalamazoo,MI,Kalamazoo County
8485,49053,Galesburg,MI,Charleston Township
8486,49055,Gobles,MI,Van Buren County
8487,49056,Grand Junction,MI,Columbia Township
8488,49057,Hartford,MI,Hartford Township
8489,49058,Hastings,MI,Barry County
8490,49064,Lawrence,MI,Lawrence Township
8491,49065,Lawton,MI,Antwerp Township
8492,49067,Marcellus,MI,Marcellus Township
8493,49068,Marshall,MI,Calhoun County
8494,49071,Mattawan,MI,Antwerp Township
8495,49078,Otsego,MI,Otsego Township
8496,49079,Paw Paw,MI,Paw Paw Township
8497,49080,Plainwell,MI,Allegan County
8498,49082,Quincy,MI,Quincy Township
8499,49083,Richland,MI,Richland Township
8500,49085,Saint Joseph,MI,St. Joseph Charter Township
8501,49087,Schoolcraft,MI,Schoolcraft Township
8502,49090,South Haven,MI,Casco Township
8503,49091,Sturgis,MI,St. Joseph County
8504,49093,Three Rivers,MI,St. Joseph County
8505,49094,Union City,MI,Union
8506,49095,Vandalia,MI,Penn Township
8507,49097,Vicksburg,MI,Kalamazoo County
8508,49098,Watervliet,MI,Watervliet Township
8509,49099,White Pigeon,MI,White Pigeon Township
8510,49103,Berrien Springs,MI,Berrien Township
8511,49106,Bridgman,MI,Berrien County
8512,49107,Buchanan,MI,Berrien County
8513,49111,Eau Claire,MI,Berrien County
8514,49112,Edwardsburg,MI,Ontwa Township
8515,49116,Lakeside,MI,Chikaming Township
8516,49117,New Buffalo,MI,New Buffalo Township
8517,49120,Niles,MI,Niles Charter Township
8518,49125,Sawyer,MI,Berrien County
8519,49127,Stevensville,MI,Lincoln Charter Township
8520,49128,Three Oaks,MI,Three Oaks Township
8521,49129,Union Pier,MI,New Buffalo Township
8522,49130,Union,MI,Porter Township
8523,49201,Jackson,MI,Jackson County
8524,49202,Jackson,MI,Jackson County
8525,49203,Jackson,MI,Jackson County
8526,49221,Adrian,MI,Adrian Township
8527,49224,Albion,MI,Calhoun County
8528,49228,Blissfield,MI,Blissfield Township
8529,49230,Brooklyn,NY,Kings County
8530,49232,Camden,MI,Camden Township
8531,49233,Cement City,MI,Woodstock Township
8532,49234,Clarklake,MI,Columbia Township
8533,49236,Clinton,MI,Clinton Township
8534,49237,Concord,MI,Concord Township
8535,49240,Grass Lake,MI,Jackson County
8536,49242,Hillsdale,MI,Hillsdale County
8537,49246,Horton,MI,Hanover Township
8538,49247,Hudson,MI,Lenawee County
8539,49249,Jerome,MI,Somerset Township
8540,49250,Jonesville,MI,Fayette Township
8541,49251,Leslie,MI,Leslie Township
8542,49253,Manitou Beach,MI,Rollin Township
8543,49254,Michigan Center,MI,Leoni Township
8544,49256,Morenci,MI,Lenawee County
8545,49259,Munith,MI,Waterloo Township
8546,49265,Onsted,MI,Cambridge Township
8547,49269,Parma,MI,Jackson County
8548,49270,Petersburg,MI,Monroe County
8549,49272,Pleasant Lake,MI,Henrietta Township
8550,49274,Reading,MI,Reading Township
8551,49277,Rives Junction,MI,Rives Township
8552,49283,Spring Arbor,MI,Spring Arbor Township
8553,49284,Springport,MI,Springport Township
8554,49285,Stockbridge,MI,Stockbridge Township
8555,49286,Tecumseh,MI,Lenawee County
8556,49301,Ada,MI,Kent County
8557,49302,Alto,MI,Bowne Township
8558,49304,Baldwin,MI,Pleasant Plains Township
8559,49305,Barryton,MI,Fork Township
8560,49306,Belmont,MI,Plainfield charter Township
8561,49307,Big Rapids,MI,Mecosta County
8562,49309,Bitely,MI,Lilley Township
8563,49315,Byron Center,MI,Byron Township
8564,49316,Caledonia,MI,Caledonia Township
8565,49319,Cedar Springs,MI,Kent County
8566,49321,Comstock Park,MI,Alpine Township
8567,49326,Gowen,MI,Montcalm Township
8568,49327,Grant,MI,Newaygo County
8569,49329,Howard City,MI,Reynolds Township
8570,49331,Lowell,MI,Vergennes Township
8571,49332,Mecosta,MI,Morton Township
8572,49333,Middleville,MI,Thornapple Township
8573,49337,Newaygo,MI,Newaygo County
8574,49340,Remus,MI,Wheatland Township
8575,49341,Rockford,MI,Kent County
8576,49343,Sand Lake,MI,Nelson Township
8577,49344,Shelbyville,MI,Martin Township
8578,49345,Sparta,MI,Sparta Township
8579,49346,Stanwood,MI,Mecosta Township
8580,49348,Wayland,MI,Allegan County
8581,49349,White Cloud,MI,Newaygo County
8582,49401,Allendale,MI,Ottawa County
8583,49402,Branch,MI,Michigan
8584,49406,Douglas,MI,Saugatuck Township
8585,49408,Fennville,MI,Allegan County
8586,49410,Fountain,MI,Sherman Township
8587,49411,Free Soil,MI,Free Soil Township
8588,49412,Fremont,MI,Dayton Township
8589,49415,Fruitport,MI,Muskegon County
8590,49417,Grand Haven,MI,Ottawa County
8591,49418,Grandville,MI,Kent County
8592,49419,Hamilton,MI,Allegan County
8593,49420,Hart,MI,Hart Township
8594,49421,Hesperia,MI,Newaygo County
8595,49423,Holland,MI,Ottawa County
8596,49424,Holland,MI,Ottawa County
8597,49426,Hudsonville,MI,Ottawa County
8598,49428,Jenison,MI,Georgetown Township
8599,49431,Ludington,MI,Hamlin Township
8600,49436,Mears,MI,Golden Township
8601,49437,Montague,MI,Montague Township
8602,49441,Muskegon,MI,Laketon Township
8603,49442,Muskegon,MI,Laketon Township
8604,49444,Muskegon,MI,Laketon Township
8605,49445,Muskegon,MI,Laketon Township
8606,49449,Pentwater,MI,Pentwater Township
8607,49453,Saugatuck,MI,Allegan County
8608,49454,Scottville,MI,Mason County
8609,49455,Shelby,MI,Shelby Township
8610,49456,Spring Lake,MI,Spring Lake Township
8611,49457,Twin Lake,MI,Dalton Township
8612,49459,Walkerville,MI,Leavitt Township
8613,49460,West Olive,MI,Port Sheldon Township
8614,49461,Whitehall,MI,Muskegon County
8615,49464,Zeeland,MI,Holland Charter Township
8616,49503,Grand Rapids,MI,Kent County
8617,49504,Grand Rapids,MI,Kent County
8618,49505,Grand Rapids,MI,Kent County
8619,49506,Grand Rapids,MI,Kent County
8620,49507,Grand Rapids,MI,Kent County
8621,49508,Grand Rapids,MI,Kent County
8622,49509,Wyoming,MI,Kent County
8623,49512,Grand Rapids,MI,Kent County
8624,49519,Wyoming,MI,Kent County
8625,49525,Grand Rapids,MI,Kent County
8626,49534,Grand Rapids,MI,Kent County
8627,49544,Grand Rapids,MI,Kent County
8628,49546,Grand Rapids,MI,Kent County
8629,49548,Grand Rapids,MI,Kent County
8630,49601,Cadillac,MI,Clam Lake Township
8631,49613,Arcadia,MI,Arcadia Township
8632,49614,Bear Lake,MI,Bear Lake Township
8633,49615,Bellaire,MI,Antrim County
8634,49616,Benzonia,MI,Benzonia Township
8635,49617,Beulah,MI,Benzonia Township
8636,49619,Brethren,MI,Dickson Township
8637,49620,Buckley,MI,Hanover Township
8638,49621,Cedar,MI,Solon Township
8639,49622,Central Lake,MI,Central Lake Township
8640,49629,Elk Rapids,MI,Elk Rapids
8641,49630,Empire,MI,Empire Township
8642,49631,Evart,MI,Osceola County
8643,49633,Fife Lake,MI,Fife Lake Township
8644,49635,Frankfort,MI,Benzie County
8645,49636,Glen Arbor,MI,Glen Arbor Township
8646,49637,Grawn,MI,Grand Traverse County
8647,49639,Hersey,MI,Hersey Township
8648,49640,Honor,MI,Homestead Township
8649,49643,Interlochen,MI,Green Lake Township
8650,49644,Irons,MI,Eden Township
8651,49645,Kaleva,MI,Maple Grove Township
8652,49646,Kalkaska,MI,Kalkaska Township
8653,49648,Kewadin,MI,Milton Township
8654,49649,Kingsley,MI,Paradise
8655,49650,Lake Ann,MI,Almira Township
8656,49651,Lake City,MI,Missaukee County
8657,49653,Lake Leelanau,MI,Leland Township
8658,49655,Leroy,MI,Le Roy Township
8659,49656,Luther,MI,Lake County
8660,49657,McBain,MI,Missaukee County
8661,49659,Mancelona,MI,Mancelona Township
8662,49660,Manistee,MI,Manistee Township
8663,49663,Manton,MI,Wexford County
8664,49664,Maple City,MI,Kasson Township
8665,49665,Marion,MI,Marion Township
8666,49668,Mesick,MI,Springville Township
8667,49670,Northport,MI,Leelanau Township
8668,49675,Onekama,MI,Onekama Township
8669,49676,Rapid City,MI,Clearwater Township
8670,49677,Reed City,MI,Richmond Township
8671,49680,South Boardman,MI,Kalkaska County
8672,49682,Suttons Bay,MI,Suttons Bay Township
8673,49683,Thompsonville,MI,Benzie County
8674,49684,Traverse City,MI,Peninsula Township
8675,49685,Traverse City,MI,Peninsula Township
8676,49686,Traverse City,MI,Peninsula Township
8677,49688,Tustin,MI,Burdell Township
8678,49689,Wellston,MI,Manistee County
8679,49690,Williamsburg,MI,Grand Traverse County
8680,49696,Traverse City,MI,Peninsula Township
8681,49701,Mackinaw City,MI,Wawatam Township
8682,49706,Alanson,MI,Littlefield Township
8683,49707,Alpena,MI,Alpena Township
8684,49709,Atlanta,MI,Avery Township
8685,49712,Boyne City,MI,Charlevoix County
8686,49713,Boyne Falls,MI,Boyne Valley Township
8687,49715,Brimley,MI,Chippewa County
8688,49718,Carp Lake,MI,Carp Lake Township
8689,49719,Cedarville,MI,Clark Township
8690,49720,Charlevoix,MI,Charlevoix County
8691,49721,Cheboygan,MI,Cheboygan County
8692,49725,De Tour Village,MI,Detour Township
8693,49726,Drummond Island,MI,Drummond Township
8694,49727,East Jordan,MI,South Arm Township
8695,49729,Ellsworth,MI,Banks Township
8696,49730,Elmira,MI,Otsego County
8697,49733,Frederic,MI,Crawford County
8698,49735,Gaylord,MI,Otsego County
8699,49736,Goetzville,MI,Chippewa County
8700,49738,Grayling,MI,Grayling Township
8701,49740,Harbor Springs,MI,Emmet County
8702,49743,Hawks,MI,Bismarck Township
8703,49745,Hessel,MI,Mackinac County
8704,49746,Hillman,MI,Hillman Township
8705,49747,Hubbard Lake,MI,Alcona County
8706,49749,Indian River,MI,Tuscarora Township
8707,49751,Johannesburg,MI,Charlton Township
8708,49753,Lachine,MI,Long Rapids Township
8709,49755,Levering,MI,McKinley Township
8710,49756,Lewiston,MI,Albert Township
8711,49759,Millersburg,MI,Case Township
8712,49760,Moran,MI,Mackinac County
8713,49762,Naubinway,MI,Garfield Township
8714,49765,Onaway,MI,Presque Isle County
8715,49766,Ossineke,MI,Sanborn Township
8716,49768,Paradise,MI,Whitefish Township
8717,49769,Pellston,MI,Emmet County
8718,49770,Petoskey,MI,Emmet County
8719,49774,Pickford,MI,Chippewa County
8720,49776,Posen,MI,Posen Township
8721,49777,Presque Isle,MI,Presque Isle County
8722,49779,Rogers City,MI,Rogers Township
8723,49780,Rudyard,MI,Chippewa County
8724,49781,Saint Ignace,MI,Moran Township
8725,49782,Beaver Island,MI,Beaver Island
8726,49783,Sault Sainte Marie,MI,Chippewa County
8727,49788,Kincheloe,MI,Kinross Charter Township
8728,49799,Wolverine,MI,Nunda Township
8729,49801,Iron Mountain,MI,Dickinson County
8730,49802,Kingsford,MI,Aurora
8731,49806,Au Train,MI,Alger County
8732,49807,Bark River,MI,Bark River Township
8733,49814,Champion,MI,Marquette County
8734,49820,Curtis,MI,Portage Township
8735,49827,Engadine,MI,Garfield Township
8736,49829,Escanaba,MI,Delta County
8737,49836,Germfask,MI,Schoolcraft County
8738,49837,Gladstone,MI,Delta County
8739,49839,Grand Marais,MI,Burt Township
8740,49841,Gwinn,MI,Forsyth Township
8741,49849,Ishpeming,MI,Tilden Township
8742,49853,McMillan,MI,Luce County
8743,49854,Manistique,MI,Schoolcraft County
8744,49855,Marquette,MI,Marquette County
8745,49858,Menominee,MI,Menominee Township
8746,49861,Michigamme,MI,Republic
8747,49862,Munising,MI,Alger County
8748,49866,Negaunee,MI,Marquette County
8749,49868,Newberry,MI,McMillan Township
8750,49870,Norway,MI,Norway Township
8751,49878,Rapid River,MI,Masonville Township
8752,49879,Republic,MI,Marquette County
8753,49880,Rock,MI,Maple Ridge Township
8754,49887,Stephenson,MI,Menominee County
8755,49895,Wetmore,MI,Munising Township
8756,49908,Baraga,MI,Baraga Township
8757,49911,Bessemer,MI,Bessemer Township
8758,49913,Calumet,MI,Calumet Township
8759,49916,Chassell,MI,Chassell Township
8760,49920,Crystal Falls,MI,Iron County
8761,49930,Hancock,MI,Houghton County
8762,49931,Houghton,MI,Houghton County
8763,49935,Iron River,MI,Iron County
8764,49938,Ironwood,MI,Gogebic County
8765,49945,Lake Linden,MI,Schoolcraft Township
8766,49946,Lanse,MI,L'Anse Township
8767,49947,Marenisco,MI,Gogebic County
8768,49953,Ontonagon,MI,Ontonagon Township
8769,49968,Wakefield,MI,Wakefield Township
8770,49969,Watersmeet,MI,Watersmeet Township
8771,50003,Adel,IA,Adel
8772,50009,Altoona,IA,Clay
8773,50010,Ames,IA,Story County
8774,50014,Ames,IA,Story County
8775,50021,Ankeny,IA,Crocker
8776,50022,Atlantic,IA,Grove
8777,50023,Ankeny,IA,Crocker
8778,50035,Bondurant,IA,Polk County
8779,50036,Boone,IA,Des Moines
8780,50047,Carlisle,IA,Polk County
8781,50109,Granger,IA,Grant
8782,50111,Grimes,IA,Polk County
8783,50112,Grinnell,IA,Grant
8784,50124,Huxley,IA,Palestine
8785,50125,Indianola,IA,Warren County
8786,50126,Iowa Falls,IA,Hardin
8787,50129,Jefferson,IA,Greene County
8788,50131,Johnston,IA,Polk County
8789,50138,Knoxville,IA,Knoxville
8790,50158,Marshalltown,IA,Marshall County
8791,50171,Montezuma,IA,Jackson
8792,50201,Nevada,IA,Story County
8793,50208,Newton,IA,Jasper County
8794,50211,Norwalk,IA,Warren County
8795,50213,Osceola,IA,Clarke County
8796,50216,Panora,IA,Cass
8797,50219,Pella,IA,Lake Prairie
8798,50220,Perry,IA,Spring Valley
8799,50226,Polk City,IA,Madison
8800,50248,Story City,IA,Lafayette
8801,50263,Waukee,IA,Dallas County
8802,50265,West Des Moines,IA,Polk County
8803,50266,West Des Moines,IA,Polk County
8804,50273,Winterset,IA,Madison County
8805,50309,Des Moines,IA,Polk County
8806,50310,Des Moines,IA,Polk County
8807,50311,Des Moines,IA,Polk County
8808,50312,Des Moines,IA,Polk County
8809,50313,Des Moines,IA,Polk County
8810,50314,Des Moines,IA,Polk County
8811,50315,Des Moines,IA,Polk County
8812,50316,Des Moines,IA,Polk County
8813,50317,Des Moines,IA,Polk County
8814,50320,Des Moines,IA,Polk County
8815,50321,Des Moines,IA,Polk County
8816,50322,Urbandale,IA,Polk County
8817,50323,Urbandale,IA,Polk County
8818,50325,Clive,IA,Polk County
8819,50327,Pleasant Hill,IA,Four Mile
8820,50401,Mason City,IA,Cerro Gordo County
8821,50423,Britt,IA,Britt
8822,50428,Clear Lake,IA,Cerro Gordo County
8823,50436,Forest City,IA,Winnebago County
8824,50441,Hampton,IA,Franklin County
8825,50461,Osage,IA,Osage
8826,50501,Fort Dodge,IA,Webster County
8827,50511,Algona,IA,Kossuth County
8828,50548,Humboldt,IA,Humboldt County
8829,50588,Storm Lake,IA,Buena Vista County
8830,50595,Webster City,IA,Hamilton County
8831,50613,Cedar Falls,IA,Black Hawk County
8832,50616,Charles City,IA,Floyd County
8833,50638,Grundy Center,IA,Palermo
8834,50644,Independence,IA,Buchanan County
8835,50662,Oelwein,IA,Jefferson
8836,50674,Sumner,IA,Bremer County
8837,50675,Traer,IA,Perry
8838,50677,Waverly,IA,Bremer County
8839,50701,Waterloo,IA,Black Hawk County
8840,50702,Waterloo,IA,Black Hawk County
8841,50703,Waterloo,IA,Black Hawk County
8842,50707,Evansdale,IA,Black Hawk County
8843,50801,Creston,IA,Union County
8844,51012,Cherokee,IA,Cherokee
8845,51031,Le Mars,IA,America
8846,51054,Sergeant Bluff,IA,Woodbury
8847,51103,Sioux City,IA,Woodbury County
8848,51104,Sioux City,IA,Woodbury County
8849,51106,Sioux City,IA,Woodbury County
8850,51301,Spencer,IA,Clay County
8851,51331,Arnolds Park,IA,Center Grove
8852,51334,Estherville,IA,Estherville
8853,51351,Milford,IA,Dickinson County
8854,51355,Okoboji,IA,Center Grove
8855,51360,Spirit Lake,IA,Center Grove
8856,51401,Carroll,IA,Carroll County
8857,51442,Denison,IA,Denison
8858,51501,Council Bluffs,IA,Pottawattamie County
8859,51503,Council Bluffs,IA,Pottawattamie County
8860,51510,Carter Lake,IA,Kane
8861,51534,Glenwood,IA,Glenwood
8862,51537,Harlan,IA,Shelby County
8863,51555,Missouri Valley,IA,St. John
8864,51566,Red Oak,IA,Red Oak
8865,51601,Shenandoah,IA,Grant
8866,51632,Clarinda,IA,Nodaway
8867,52001,Dubuque,IA,Dubuque County
8868,52002,Dubuque,IA,Dubuque County
8869,52003,Dubuque,IA,Dubuque County
8870,52031,Bellevue,IA,Bellevue
8871,52033,Cascade,IA,Dubuque County
8872,52040,Dyersville,IA,Dubuque County
8873,52052,Guttenberg,IA,Jefferson
8874,52057,Manchester,IA,Delaware
8875,52060,Maquoketa,IA,Jackson County
8876,52068,Peosta,IA,Vernon
8877,52101,Decorah,IA,Decorah
8878,52136,Cresco,IA,Vernon Springs
8879,52146,Harpers Ferry,IA,Taylor
8880,52151,Lansing,IA,Lansing
8881,52175,West Union,IA,Union
8882,52205,Anamosa,IA,Fairview
8883,52208,Belle Plaine,IA,Benton County
8884,52211,Brooklyn,NY,Kings County
8885,52228,Fairfax,IA,Fairfax
8886,52233,Hiawatha,IA,Monroe
8887,52240,Iowa City,IA,Johnson County
8888,52241,Coralville,IA,Johnson County
8889,52245,Iowa City,IA,Johnson County
8890,52246,Iowa City,IA,Johnson County
8891,52247,Kalona,IA,English River
8892,52302,Marion,IA,Marion
8893,52310,Monticello,IA,Lovell
8894,52314,Mount Vernon,IA,Franklin
8895,52317,North Liberty,IA,Johnson County
8896,52327,Riverside,IA,Iowa
8897,52333,Solon,IA,Big Grove
8898,52338,Swisher,IA,Jefferson
8899,52340,Tiffin,IA,Clear Creek
8900,52349,Vinton,IA,Taylor
8901,52353,Washington,IA,Washington
8902,52361,Williamsburg,IA,Troy
8903,52402,Cedar Rapids,IA,Linn County
8904,52403,Cedar Rapids,IA,Linn County
8905,52404,Cedar Rapids,IA,Linn County
8906,52405,Cedar Rapids,IA,Linn County
8907,52411,Cedar Rapids,IA,Linn County
8908,52501,Ottumwa,IA,Center
8909,52544,Centerville,IA,Vermillion
8910,52556,Fairfield,IA,Jefferson County
8911,52577,Oskaloosa,IA,Mahaska County
8912,52601,Burlington,IA,Des Moines County
8913,52627,Fort Madison,IA,Lee County
8914,52632,Keokuk,IA,Lee County
8915,52641,Mount Pleasant,IA,Center
8916,52722,Bettendorf,IA,Pleasant Valley
8917,52726,Blue Grass,IA,Scott County
8918,52730,Camanche,IA,Camanche
8919,52732,Clinton,IA,Clinton County
8920,52738,Columbus Junction,IA,Columbus City
8921,52742,DeWitt,IA,De Witt
8922,52748,Eldridge,IA,Sheridan
8923,52753,Le Claire,IA,Le Claire
8924,52761,Muscatine,IA,Muscatine County
8925,52772,Tipton,IA,Center
8926,52776,West Liberty,IA,Wapsinonoc
8927,52802,Davenport,IA,Scott County
8928,52803,Davenport,IA,Scott County
8929,52804,Davenport,IA,Scott County
8930,52806,Davenport,IA,Scott County
8931,52807,Davenport,IA,Scott County
8932,53004,Belgium,WI,Belgium
8933,53005,Brookfield,WI,Brookfield
8934,53010,Campbellsport,WI,Fond du Lac County
8935,53012,Cedarburg,WI,Cedarburg
8936,53013,Cedar Grove,WI,Sheboygan County
8937,53014,Chilton,WI,Calumet County
8938,53015,Cleveland,WI,Manitowoc County
8939,53017,Colgate,WI,Richfield
8940,53018,Delafield,WI,Waukesha County
8941,53020,Elkhart Lake,WI,Rhine
8942,53021,Fredonia,WI,Ozaukee County
8943,53022,Germantown,WI,Washington County
8944,53024,Grafton,WI,Ozaukee County
8945,53027,Hartford,WI,Hartford
8946,53029,Hartland,WI,Waukesha County
8947,53032,Horicon,WI,Dodge County
8948,53033,Hubertus,WI,Richfield
8949,53034,Hustisford,WI,Dodge County
8950,53037,Jackson,WI,Washington County
8951,53038,Johnson Creek,WI,Jefferson County
8952,53039,Juneau,WI,Oak Grove
8953,53040,Kewaskum,WI,Kewaskum
8954,53042,Kiel,WI,Manitowoc County
