Zip Code,Median Income,Median Age,Total Population,White Pop,Black Pop,Asian Pop,Hispanic Pop,Pacific Pop,Native Pop,Other Pop
89156,43723,33.1,27426,16399,3184,1158,13310,187,247,4914
89166,67346,29.5,13615,8401,1902,1199,2285,16,136,832
89169,30776,33.7,21785,13667,3374,1251,9865,37,85,2594
89178,76231,31.9,31489,17670,2799,7745,4468,145,140,1146
89179,78841,32.8,3175,2226,200,421,384,9,6,72
89183,64387,31.9,39008,24279,2713,5880,8773,813,92,1973
89301,54117,40.8,7191,6039,347,70,1246,13,456,62
89403,50224,43,14130,12841,62,106,2007,5,200,377
89406,46195,39,24347,20003,606,802,3119,91,1148,925
89408,54375,38.7,19243,16879,270,426,2964,66,352,522
89410,55459,47.9,10563,9220,101,116,1442,14,209,477
89413,116250,65.4,470,470,0,0,12,0,0,0
89415,48537,48.6,3741,2859,81,178,529,2,173,150
89423,70045,52.2,10586,9963,22,63,765,0,32,274
89431,37886,34.8,37143,27746,828,1152,16610,110,664,4582
89434,54558,41.7,25260,20466,402,2001,4558,141,567,571
89436,78718,38.3,38215,31785,926,2288,6943,54,408,1440
89441,78609,39.9,11767,10116,180,169,1384,105,650,77
89444,49375,55.2,2677,2517,6,4,388,1,21,80
89447,41360,48,8113,6473,127,11,1559,15,836,481
89448,70500,55.5,1430,1364,5,40,37,3,0,10
89449,50036,42.2,3044,2607,0,46,703,8,0,249
89451,70824,47.4,8405,7660,19,163,1402,15,129,321
89460,52629,46.3,12863,11238,63,114,1311,60,726,318
89501,20265,50,3671,2998,125,82,524,5,87,221
89502,32670,34.3,44277,35216,1457,2257,19183,221,881,2955
89503,40817,31.2,28731,22972,906,2131,3979,201,230,1118
89506,55830,32.7,41418,33465,1050,1713,11705,219,406,2705
89508,66862,41.6,11505,9962,320,159,1076,20,127,89
89509,51193,44,33447,29069,297,1290,4596,594,288,777
89511,82816,45.1,26582,23745,387,1069,2186,128,284,301
89512,30869,29.9,25781,16851,1765,1895,10386,322,390,3540
89519,112500,50.8,8294,7249,142,609,306,81,135,0
89521,79187,37.8,26432,21609,227,2703,2470,87,166,351
89523,63016,36.1,32071,27247,686,1930,3999,13,213,1116
89701,49518,41.9,26264,21533,528,337,6475,73,749,2125
89703,68344,49.6,10538,9372,192,282,930,0,349,139
89704,85298,50.4,4675,4436,0,90,86,0,58,14
89705,59957,43.5,5384,4714,6,181,1005,12,112,134
89706,41067,39.3,19405,16062,94,690,5143,57,297,1676
89801,73350,31.5,23546,20270,531,268,6391,28,1104,806
89815,92185,34.7,14984,13760,25,115,1231,15,310,499
89820,81030,36.1,5661,5055,8,26,1379,14,240,136
90001,34050,27.3,56314,28097,5330,83,50578,0,463,21612
90002,30214,26.2,50098,24235,12316,151,37165,49,205,12689
90003,30016,26.8,66913,14979,16486,242,49590,29,511,33584
90004,38493,35.8,63547,21951,2271,16299,32302,190,286,20702
90005,31214,34,38638,7554,1654,12876,20398,8,219,15639
90006,31403,33.5,61419,11092,1990,11096,45804,283,462,35348
90008,36180,41.5,33012,4010,22878,1065,7322,94,97,3677
90011,29889,27.8,102926,30170,8250,663,93072,159,555,61890
90012,29492,36.6,30029,8562,3534,13054,7804,204,144,3776
90015,28953,32.8,18226,5777,1164,2824,12098,26,217,7915
90016,38050,35.2,47786,13618,18016,1531,25136,11,464,12496
90018,32104,33.9,48852,9921,15701,1652,28463,0,757,19251
90019,43244,36.9,67606,25153,14410,10155,31708,78,605,14979
90020,37121,35.4,39102,9763,2048,17803,14106,138,118,8408
90022,39051,30.5,69516,47859,335,634,67798,13,317,19255
90024,59125,23.2,50117,30419,1418,13876,4554,44,109,1891
90025,71278,34.7,45284,28250,873,9706,8411,166,570,3687
90026,46435,34.5,67986,44464,2077,11224,37770,63,319,8034
90027,50316,38.9,46025,30595,1272,6417,9789,34,185,5583
90031,34656,35.3,39333,14751,543,10222,26426,106,242,12459
90032,45208,34,47309,24778,818,4438,38681,44,372,15843
90034,56743,32.3,58968,35974,5052,11040,17704,222,141,3250
90035,75327,37,31399,22568,2752,2511,3291,12,182,1881
90036,71049,34.8,36425,23883,1320,7644,3451,101,76,1822
90037,26638,29.5,61536,12350,11990,648,47278,0,327,35099
90039,67170,38.8,27843,15560,641,4972,10923,50,92,5379
90041,64545,40.1,28439,15452,403,8316,10531,19,109,2962
90042,51427,35,61034,31749,1843,7228,41891,88,267,17728
90043,38738,40.3,43118,7304,26307,740,13224,93,131,6710
90044,28344,30.2,88412,25964,32573,354,53605,96,225,27112
90045,78082,35.1,41453,25528,5756,5334,7119,98,175,1980
90046,56337,38.1,51329,41040,2061,2932,5121,77,201,2041
90047,40528,37.4,46999,7565,30916,317,14632,79,151,6888
90048,72913,37.1,22409,18325,548,2127,1665,8,10,586
90049,116732,41.8,35262,30059,267,3200,2301,16,20,334
90059,33678,26,42470,16221,13999,287,27411,87,179,10547
90061,34566,27.6,28641,10022,10579,38,17684,0,115,7267
90062,32067,33,32675,5228,11790,270,19775,40,94,14610
90063,39206,30.9,54353,24236,314,715,52623,43,141,28275
90064,86573,38.9,25788,18372,765,4862,3623,29,41,733
90065,52794,37.1,46254,21725,769,6779,29048,120,281,14934
90066,68346,37.1,58337,36669,2884,8327,17985,77,1457,5823
90067,89500,58.9,2364,1961,6,284,32,28,0,32
90068,73373,38.5,21943,16926,1168,1726,2107,0,157,646
90069,78607,42.4,20426,15988,660,1067,2824,27,45,1071
90077,172443,47.8,8328,7266,132,591,559,0,0,44
90201,37013,28.2,102515,71613,1144,671,97775,62,343,27154
90210,138750,46.8,21478,18514,251,1439,1440,0,33,496
90220,45474,30.3,50222,17260,19105,482,28888,133,167,11524
90221,42753,27.6,53657,22269,11545,291,41110,60,254,17858
90222,40056,27.6,32362,12803,9568,196,21866,184,61,8729
90230,73786,38.4,33090,19935,2344,5313,11256,34,261,3676
90240,71939,35.9,26287,19159,678,1785,18589,0,0,3978
90241,56059,35.9,43596,26302,1408,3131,31108,12,67,11213
90242,57095,32.3,43199,23461,2165,2880,31461,183,246,13013
90247,42968,36.3,47374,11409,9827,12504,21205,313,181,11478
90249,50996,36.7,27451,7409,7823,4636,9902,168,69,6113
90250,45766,32,95223,45142,22713,6587,50719,640,356,11365
90254,105029,38.3,19725,17253,257,1119,1691,0,101,155
90255,35985,30.2,76206,53143,342,723,74245,174,304,20557
90260,51769,32.9,35854,19628,2469,4109,22501,250,256,5700
90262,42057,28.6,70650,28659,6114,482,62705,8,304,34144
90265,124814,49.4,17660,15213,333,857,1426,9,40,489
90266,142071,42.1,35534,29368,224,3193,2934,16,107,510
90272,157938,47.4,23497,20929,297,1295,1052,17,76,43
90274,156250,48.8,25482,17811,666,5664,1297,9,72,232
90275,120742,49.6,42420,26232,1112,11901,3306,80,82,734
90277,99398,42.5,34546,27198,737,3592,5008,10,117,1411
90278,104934,38.8,40839,29122,1397,5507,7681,84,79,1893
90280,43526,30.6,95515,46728,886,778,91292,90,312,45211
90290,106750,43.8,6902,6110,101,138,697,13,17,242
90291,81025,38,27803,22235,1483,1435,4957,49,132,1030
90292,103319,40.7,21507,17225,1027,1737,1942,157,38,594
90293,84588,41,11997,8293,985,1429,1874,0,34,633
90302,41187,32.7,30219,8453,14763,393,12861,171,290,5002
90402,131607,49,11503,10132,150,624,651,0,0,113
90403,72366,39.2,25116,21273,588,2206,1893,60,81,115
90405,78756,40.7,28535,22525,1131,2854,4132,10,30,509
90501,59878,35.1,43407,17923,2643,10202,18749,290,163,9564
90502,62533,43.8,17135,6209,1512,5384,5888,801,47,2247
90503,77047,41,45518,22050,1431,17658,5352,139,179,1502
90504,75180,40.8,32777,13096,1250,13501,6623,69,98,1940
90505,82313,43.3,37381,21560,652,11762,4364,55,134,741
90601,70841,37.4,34143,18928,480,2215,24604,0,51,11532
90602,47622,31.2,26676,13500,380,672,20112,10,191,11430
90603,87251,39.4,20475,14104,202,1049,11150,46,51,3771
90604,65640,35.2,39541,25743,222,2170,25577,33,410,9218
90605,66706,33.7,42103,24015,416,1645,32542,40,459,13957
90606,63833,34.6,32978,16498,351,588,28702,20,439,14206
90620,80278,38.2,45992,28294,882,12793,15058,567,166,1258
90621,56219,33.9,35478,18933,2353,11326,15855,75,82,2285
90630,84051,41.2,48844,28272,1414,15723,9049,168,228,1082
90631,66553,34.6,68899,42238,675,6356,38708,88,304,16168
90638,79858,38.4,49543,27988,1144,9430,20207,107,288,8446
90640,47436,36.1,63400,42293,800,8033,48213,61,577,10171
90650,60523,34,106521,57096,4479,13793,74897,258,968,26825
90660,56607,34.7,63686,31682,767,1780,57886,53,488,27441
90680,47796,33.8,30770,15495,861,7372,15071,91,118,5530
90703,90613,44.2,50069,11754,3623,30681,6313,121,136,2270
90704,55882,34.9,3952,3309,25,18,2759,0,10,263
90706,49360,32.3,77455,31823,11018,8571,42002,176,381,22501
90710,54630,37.6,27550,14184,2875,4512,13223,280,125,2863
90712,78175,38.8,32015,17358,2720,4737,10707,651,267,4204
90713,87095,39.1,28411,18793,1135,2908,7935,196,110,3525
90715,64701,34.8,20283,7008,1740,5634,8208,55,111,4566
90717,56245,39.8,21612,13138,600,3412,7844,227,51,1610
90720,95631,42.4,22325,16749,489,2673,3455,31,91,926
90723,43784,29.3,54813,23634,5644,1583,43809,487,379,21651
90731,49786,35.9,62348,42331,4454,3172,33033,351,499,6718
90732,84537,46.8,19810,14835,539,1789,5139,8,83,1038
90740,53677,58.1,24288,19701,182,2201,3387,18,50,1089
90744,41578,28.4,58061,42040,1504,1450,51978,488,1783,9307
90745,71757,36.4,57727,19509,4210,20889,24934,1467,323,6096
90746,75031,40.3,26738,4550,14639,2004,6317,427,126,1496
90755,67878,35.2,11400,5661,1471,2553,3554,62,37,637
90802,44984,36,38816,21661,6693,3554,14331,213,222,4543
90803,72025,43,30805,26009,794,1928,4725,44,138,803
90804,44629,30,40679,24265,4952,5401,18802,148,416,3578
90805,45197,29.9,94561,31247,19738,11048,51989,1163,771,24899
90806,43785,31.5,43140,18158,7001,7414,21769,815,741,4797
90807,72276,41.1,33726,14970,5947,6331,8636,197,137,3780
90808,96824,41.8,39834,29080,1698,3713,9244,130,275,2530
90810,49087,32.4,36736,15365,4369,8571,18350,1648,657,3268
90813,31215,27.6,60017,31721,6787,8749,40075,98,1078,7193
90814,55111,38,18789,14387,1167,1126,4976,142,80,1101
90815,79525,37.6,40572,29776,2112,4401,7788,224,181,1496
91001,85655,41.3,37481,21845,9125,2011,11459,11,120,2557
91006,84021,42.8,32392,11533,170,17658,5051,24,91,1998
91007,72255,43.8,34198,10164,698,19904,4142,73,117,2026
91010,60118,39.8,25797,13304,1964,3928,12739,11,178,5292
91011,152210,44.9,20671,14118,43,5709,1414,0,8,129
91016,72168,37,42235,25348,2525,5149,17136,9,175,7119
91024,90780,45.8,11060,8374,169,1166,1585,46,6,862
91030,80479,39.3,25914,14212,547,8035,5554,43,101,1233
91040,70830,43,20017,16575,268,1618,5345,0,39,845
91042,57640,40.6,28126,20072,763,2439,7544,157,98,3470
91101,58365,33.6,21098,12513,1707,4910,5390,27,70,944
91103,59099,36.3,27684,14969,5692,2120,13966,23,24,4127
91104,70811,37.3,38421,26667,4332,2951,14954,22,16,2646
91105,108882,48.6,11373,7945,563,1900,1743,0,86,501
91106,72192,35.2,24861,15044,1243,5020,7546,33,113,2369
91107,84761,41.6,31828,19743,2071,6823,7263,0,110,1835
91108,120152,46.1,13613,5986,17,6690,1309,43,11,642
91202,63111,42.7,23007,17903,244,3333,2224,10,82,474
91203,44724,38.2,13740,9898,46,2513,2788,0,0,875
91205,37414,38.6,38138,28922,738,4904,9694,0,114,2466
